Costo1,Costo2,Topico,Quincena,TipoProducto,Conversion
0.208,0.299,1,19,6,Si
0.105,0.023,2,19,6,Si
0.267,0.164,2,18,6,Si
0.188,0.077,2,19,6,Si
0.157,0.036,2,18,6,Si
0.31,0.217,1,18,6,Si
0.126,0.156,2,18,6,Si
0.085,0.025,1,19,6,Si
0.218,0.327,1,18,6,Si
0.048,0.271,2,18,6,Si
0.057,0.05,1,19,6,Si
0.282,0.253,1,18,6,Si
0.143,0.063,1,18,6,Si
0.152,0.133,2,18,6,Si
0.117,0.239,2,18,6,Si
0.205,0.128,2,19,6,Si
0.034,0.276,2,19,6,Si
0.151,0.121,1,19,6,Si
0.178,0.297,2,19,6,Si
0.1,0.088,2,18,6,Si
0.048,0.155,2,18,6,Si
0.068,0.038,1,19,6,Si
0.155,0.032,1,18,6,Si
0.105,0.194,2,19,6,Si
0.095,0.239,2,18,6,Si
0.177,0.325,2,18,6,Si
0.073,0.307,2,18,6,Si
0.238,0.236,1,19,6,Si
0.006,0.3,2,19,6,Si
0.239,0.264,1,19,6,Si
0.279,0.159,1,18,6,Si
0.053,0.27,2,18,6,Si
0.315,0.019,2,18,6,Si
0.295,0.141,1,18,6,Si
0.001,0.014,2,18,6,Si
0.285,0.23,2,18,6,Si
0.278,0.059,2,18,6,Si
0.232,0.041,2,18,6,Si
0.218,0.13,1,19,6,Si
0.194,0.174,2,19,6,Si
0.168,0.302,1,18,6,Si
0.07,0.215,2,18,6,Si
0.056,0.274,2,19,6,Si
0.23,0.198,1,19,6,Si
0.04,0.177,1,19,6,Si
0.24,0.078,2,19,6,Si
0.027,0.162,2,18,6,Si
0.319,0.088,2,18,6,Si
0.143,0.104,2,18,6,Si
0.222,0.025,2,18,6,Si
0.277,0.291,1,19,6,Si
0.14,0.167,1,18,6,Si
0.133,0.238,2,19,6,Si
0.076,0.233,1,19,6,Si
0.132,0.234,2,18,6,Si
0.17,0.111,2,19,6,Si
0.091,0.013,1,19,6,Si
0.258,0.306,2,19,6,Si
0.103,0.167,2,18,6,Si
0.286,0.146,1,18,6,Si
0.161,0.169,1,18,6,Si
0.181,0.153,1,19,6,Si
0.03,0.272,1,18,6,Si
0.16,0.206,1,18,6,Si
0.244,0.308,2,18,6,Si
0.21,0.059,2,18,6,Si
0.198,0.191,1,19,6,Si
0.306,0.287,2,19,6,Si
0.217,0.323,1,18,6,Si
0.253,0.318,2,19,6,Si
0.009,0.191,2,18,6,Si
0.045,0.127,2,18,6,Si
0.076,0.309,1,18,6,Si
0.333,0.168,1,18,6,Si
0.129,0.327,2,18,6,Si
0.06,0.224,1,19,6,Si
0.288,0.135,1,19,6,Si
0.298,0.067,1,19,6,Si
0.06,0.296,1,19,6,Si
0.248,0.273,2,18,6,Si
0.119,0.018,2,18,6,Si
0.262,0.325,2,18,6,Si
0.1,0.302,1,19,6,Si
0.237,0.305,1,18,6,Si
0.136,0.098,2,18,6,Si
0.07,0.108,2,18,6,Si
0.24,0.325,1,18,6,Si
0.119,0.323,1,18,6,Si
0.26,0.259,2,19,6,Si
0.219,0.003,2,18,6,Si
0.137,0.03,2,19,6,Si
0.188,0.329,1,18,6,Si
0.087,0.046,2,18,6,Si
0.187,0.01,1,18,6,Si
0.164,0.145,2,19,6,Si
0.333,0.009,2,18,6,Si
0.06,0.122,2,18,6,Si
0.037,0.227,1,19,6,Si
0.034,0.213,2,19,6,Si
0.318,0.212,1,19,6,Si
0.154,0.15,1,19,6,Si
0.059,0.194,2,19,6,Si
0.038,0.15,1,18,6,Si
0.281,0.289,1,18,6,Si
0.213,0.111,2,19,6,Si
0.104,0.042,1,19,6,Si
0.208,0.269,2,19,6,Si
0.263,0.309,2,19,6,Si
0.277,0.167,2,19,6,Si
0.191,0.16,2,18,6,Si
0.292,0.12,1,18,6,Si
0.083,0.318,2,18,6,Si
0.292,0.294,2,18,6,Si
0.182,0.318,1,19,6,Si
0.21,0.007,1,19,6,Si
0.318,0.092,2,19,6,Si
0.148,0.184,1,18,6,Si
0.093,0.153,1,19,6,Si
0.104,0.301,2,19,6,Si
0.216,0.22,2,19,6,Si
0.119,0.218,1,18,6,Si
0.167,0.024,1,19,6,Si
0.266,0.106,2,19,6,Si
0.262,0.31,1,18,6,Si
0.262,0.062,2,19,6,Si
0.256,0.328,2,18,6,Si
0.025,0.263,2,18,6,Si
0.208,0.015,1,19,6,Si
0.014,0.212,1,19,6,Si
0.133,0.248,2,19,6,Si
0.061,0.285,1,19,6,Si
0.152,0.2,2,18,6,Si
0.244,0.03,1,18,6,Si
0.263,0.271,1,19,6,Si
0.135,0.039,2,19,6,Si
0.026,0.322,2,19,6,Si
0.18,0.081,2,19,6,Si
0.124,0.127,2,18,6,Si
0.316,0.084,1,19,6,Si
0.154,0.043,2,18,6,Si
0.329,0.307,1,18,6,Si
0.052,0.002,1,18,6,Si
0.017,0.059,2,19,6,Si
0.19,0.292,1,18,6,Si
0.16,0.318,2,18,6,Si
0.309,0.186,2,19,6,Si
0.289,0.15,2,18,6,Si
0.196,0.315,1,18,6,Si
0.194,0.221,1,18,6,Si
0.118,0.32,2,18,6,Si
0.229,0.298,1,18,6,Si
0.013,0.156,1,18,6,Si
0.179,0.262,2,18,6,Si
0.244,0.315,2,19,6,Si
0.258,0.112,2,19,6,Si
0.116,0.004,2,18,6,Si
0.127,0.037,2,19,6,Si
0.092,0.099,2,19,6,Si
0.271,0.094,2,19,6,Si
0.279,0.296,1,18,6,Si
0.219,0.145,1,19,6,Si
0.303,0.141,2,18,6,Si
0.042,0.079,1,18,6,Si
0.044,0.275,2,18,6,Si
0.051,0.309,1,18,6,Si
0.312,0.312,2,18,6,Si
0.022,0.225,1,19,6,Si
0.237,0.05,1,18,6,Si
0.174,0.2,2,18,6,Si
0.197,0.212,1,18,6,Si
0.139,0.267,2,18,6,Si
0.026,0.078,2,18,6,Si
0.056,0.289,1,19,6,Si
0.29,0.143,1,19,6,Si
0.245,0.241,1,18,6,Si
0.021,0.124,1,19,6,Si
0.212,0.304,1,18,6,Si
0.141,0.129,1,19,6,Si
0.005,0.295,1,19,6,Si
0.034,0.053,2,19,6,Si
0.188,0.174,1,18,6,Si
0.281,0.019,2,18,6,Si
0.086,0.245,2,18,6,Si
0.186,0.195,2,19,6,Si
0.156,0.155,2,19,6,Si
0.072,0.165,1,18,6,Si
0.272,0.01,1,18,6,Si
0.124,0.05,2,18,6,Si
0.221,0.026,2,18,6,Si
0.103,0.114,1,18,6,Si
0.08,0.324,1,19,6,Si
0.018,0.209,1,18,6,Si
0.33,0.152,2,19,6,Si
0.273,0.328,1,18,6,Si
0.091,0.129,1,19,6,Si
0.158,0.235,1,18,6,Si
0.289,0.311,1,19,6,Si
0.235,0.033,1,18,6,Si
0.19,0.316,2,19,6,Si
0.291,0.002,1,18,6,Si
0.041,0.255,2,19,6,Si
0.234,0.152,2,18,6,Si
0.274,0.332,1,18,6,Si
0.121,0.212,2,18,6,Si
0.141,0.27,2,19,6,Si
0.302,0.095,2,19,6,Si
0.319,0.132,1,19,6,Si
0.229,0.285,2,19,6,Si
0.08,0.224,1,19,6,Si
0.035,0.332,2,19,6,Si
0.248,0.069,2,19,6,Si
0.303,0.229,2,19,6,Si
0.308,0.097,1,18,6,Si
0.322,0.056,1,18,6,Si
0.131,0.2,2,19,6,Si
0.253,0.045,2,19,6,Si
0.205,0.2,1,19,6,Si
0.175,0.14,1,19,6,Si
0.197,0.089,1,19,6,Si
0.256,0.307,1,18,6,Si
0.001,0.151,2,19,6,Si
0.214,0.028,1,19,6,Si
0.266,0.182,2,19,6,Si
0.323,0.204,1,19,6,Si
0.254,0.293,1,18,6,Si
0.323,0.239,2,19,6,Si
0.21,0.051,2,18,6,Si
0.023,0.014,1,19,6,Si
0.175,0.112,2,18,6,Si
0.293,0.081,2,19,6,Si
0.301,0.278,1,19,6,Si
0.041,0.155,2,19,6,Si
0.002,0.002,2,18,6,Si
0.171,0.161,1,18,6,Si
0.194,0.145,2,18,6,Si
0.093,0.32,1,19,6,Si
0.143,0.002,1,18,6,Si
0.185,0.228,2,18,6,Si
0.185,0.105,2,18,6,Si
0.02,0.283,2,18,6,Si
0.19,0.05,2,18,6,Si
0.218,0.201,1,18,6,Si
0.067,0.164,2,19,6,Si
0.269,0.015,1,19,6,Si
0.084,0.102,2,19,6,Si
0.302,0.327,2,18,6,Si
0.054,0.173,2,19,6,Si
0.102,0.321,2,19,6,Si
0.127,0.012,2,18,6,Si
0.112,0.221,2,18,6,Si
0.163,0.026,2,19,6,Si
0.285,0.026,1,18,6,Si
0.325,0.279,1,18,6,Si
0.013,0.05,1,18,6,Si
0.086,0.054,2,19,6,Si
0.234,0.258,1,18,6,Si
0.231,0.288,2,18,6,Si
0.126,0.125,2,18,6,Si
0.271,0.052,1,19,6,Si
0.154,0.297,2,18,6,Si
0.171,0.285,1,18,6,Si
0.248,0.239,2,18,6,Si
0.217,0.202,2,19,6,Si
0.318,0.195,2,18,6,Si
0.177,0.068,2,18,6,Si
0.138,0.261,1,18,6,Si
0.185,0.326,1,19,6,Si
0.118,0.318,2,19,6,Si
0.172,0.154,1,19,6,Si
0.118,0.019,1,18,6,Si
0.178,0.317,2,18,6,Si
0.26,0.165,2,18,6,Si
0.042,0.02,1,18,6,Si
0.144,0.034,1,18,6,Si
0.25,0.15,1,18,6,Si
0.203,0.041,1,19,6,Si
0.095,0.153,1,19,6,Si
0.275,0.271,2,19,6,Si
0.067,0.065,2,19,6,Si
0.191,0.009,2,18,6,Si
0.064,0.223,1,19,6,Si
0.269,0.331,2,18,6,Si
0.203,0.06,1,18,6,Si
0.126,0.175,2,18,6,Si
0.296,0.122,1,19,6,Si
0.072,0.051,2,18,6,Si
0.013,0.01,1,18,6,Si
0.179,0.176,2,18,6,Si
0.194,0.062,2,18,6,Si
0.301,0.24,2,18,6,Si
0.26,0.12,2,18,6,Si
0.154,0.301,1,18,6,Si
0.158,0.301,1,19,6,Si
0.328,0.131,2,18,6,Si
0.313,0.29,2,18,6,Si
0.135,0.094,1,18,6,Si
0.161,0.109,2,18,6,Si
0.048,0.134,1,19,6,Si
0.196,0.024,1,18,6,Si
0.297,0.022,1,18,6,Si
0.096,0.064,1,19,6,Si
0.131,0.227,2,19,6,Si
0.157,0.139,2,19,6,Si
0.332,0.13,1,18,6,Si
0.186,0.111,1,18,6,Si
0.218,0.065,1,19,6,Si
0.256,0.146,2,19,6,Si
0.196,0.086,1,18,6,Si
0.121,0.171,2,18,6,Si
0.111,0.067,2,19,6,Si
0.133,0.001,2,18,6,Si
0.015,0.141,1,19,6,Si
0.15,0.271,2,19,6,Si
0.145,0.195,2,19,6,Si
0.031,0.324,1,18,6,Si
0.248,0.242,2,18,6,Si
0.187,0.129,1,18,6,Si
0.037,0.324,1,18,6,Si
0.043,0.129,1,18,6,Si
0.175,0.183,2,19,6,Si
0.27,0.168,1,18,6,Si
0.012,0.318,2,19,6,Si
0.182,0.094,2,18,6,Si
0.211,0.27,1,18,6,Si
0.085,0.325,2,19,6,Si
0.186,0.197,1,19,6,Si
0.103,0.127,1,18,6,Si
0.014,0.274,2,18,6,Si
0.18,0.029,2,18,6,Si
0.326,0.167,2,19,6,Si
0.219,0.154,1,18,6,Si
0.18,0.32,2,19,6,Si
0.112,0.106,1,18,6,Si
0.185,0.264,2,18,6,Si
0.12,0.219,2,18,6,Si
0.298,0.172,2,18,6,Si
0.321,0.184,1,19,6,Si
0.084,0.166,2,19,6,Si
0.147,0.009,1,18,6,Si
0.291,0.019,2,19,6,Si
0.108,0.146,2,18,6,Si
0.075,0.143,1,19,6,Si
0.298,0.128,2,19,6,Si
0.237,0.04,1,18,6,Si
0.166,0.025,1,18,6,Si
0.141,0.016,1,18,6,Si
0.332,0.17,1,19,6,Si
0.17,0.031,2,18,6,Si
0.075,0.212,1,18,6,Si
0.229,0.169,2,19,6,Si
0.305,0.081,1,19,6,Si
0.247,0.27,1,18,6,Si
0.042,0.266,2,19,6,Si
0.095,0.204,2,18,6,Si
0.149,0.025,2,18,6,Si
0.322,0.217,2,18,6,Si
0.086,0.278,1,19,6,Si
0.282,0.015,1,18,6,Si
0.32,0.108,1,18,6,Si
0.134,0.184,2,19,6,Si
0.32,0.252,1,19,6,Si
0.149,0.132,1,18,6,Si
0.174,0.061,1,19,6,Si
0.293,0.048,2,18,6,Si
0.186,0.306,2,19,6,Si
0.124,0.184,2,18,6,Si
0.094,0.021,1,18,6,Si
0.096,0.322,2,19,6,Si
0.196,0.139,1,18,6,Si
0,0.03,2,18,6,Si
0.241,0.007,2,19,6,Si
0.072,0.133,1,19,6,Si
0.029,0.042,2,19,6,Si
0.195,0.13,1,19,6,Si
0.049,0.077,1,18,6,Si
0.156,0.197,1,19,6,Si
0.13,0.265,2,19,6,Si
0.291,0.07,1,18,6,Si
0.033,0.005,1,19,6,Si
0.297,0.076,2,18,6,Si
0.282,0.181,1,18,6,Si
0.22,0.201,1,18,6,Si
0.061,0.206,2,18,6,Si
0.065,0.287,1,19,6,Si
0.058,0.03,2,18,6,Si
0.035,0.025,2,19,6,Si
0.182,0.075,1,19,6,Si
0.176,0.061,2,19,6,Si
0.21,0.244,1,18,6,Si
0.105,0.09,1,18,6,Si
0.148,0.081,1,19,6,Si
0.049,0.134,1,19,6,Si
0.293,0.026,1,19,6,Si
0.171,0.3,1,19,6,Si
0.255,0.254,2,19,6,Si
0.005,0.276,2,19,6,Si
0.297,0.061,2,19,6,Si
0.328,0.312,2,18,6,Si
0.086,0.034,2,18,6,Si
0.231,0.109,1,18,6,Si
0.119,0.232,1,19,6,Si
0.005,0.332,1,19,6,Si
0.211,0.082,1,19,6,Si
0.312,0.165,1,19,6,Si
0.234,0.07,2,19,6,Si
0.019,0.244,1,18,6,Si
0.318,0.276,2,19,6,Si
0.274,0.037,1,19,6,Si
0.059,0.303,2,18,6,Si
0.176,0.259,2,18,6,Si
0.247,0.195,1,19,6,Si
0.25,0.153,1,18,6,Si
0.274,0.238,2,18,6,Si
0.111,0.161,1,19,6,Si
0.25,0.25,2,18,6,Si
0.022,0.139,2,18,6,Si
0.132,0.12,2,18,6,Si
0.001,0.157,2,18,6,Si
0.154,0.247,2,18,6,Si
0.331,0.079,2,18,6,Si
0.24,0.085,2,18,6,Si
0.075,0.07,2,19,6,Si
0.054,0.3,2,18,6,Si
0.106,0.14,2,19,6,Si
0.12,0.134,1,18,6,Si
0.117,0.13,1,19,6,Si
0.028,0.093,1,19,6,Si
0.058,0.118,2,19,6,Si
0.232,0.01,2,18,6,Si
0.306,0.003,2,19,6,Si
0.167,0.067,1,18,6,Si
0.118,0.218,2,18,6,Si
0.152,0.127,2,18,6,Si
0.021,0.116,2,19,6,Si
0.059,0.249,1,19,6,Si
0.224,0.209,2,19,6,Si
0.218,0.202,2,18,6,Si
0.326,0.155,1,19,6,Si
0.191,0.104,2,19,6,Si
0.205,0.204,2,18,6,Si
0.276,0.302,2,19,6,Si
0.076,0.3,2,18,6,Si
0.217,0.046,2,19,6,Si
0.148,0.254,2,18,6,Si
0.214,0.074,1,19,6,Si
0.091,0.054,1,18,6,Si
0.206,0.091,1,18,6,Si
0.092,0.262,2,19,6,Si
0.151,0.156,2,19,6,Si
0.136,0.123,1,18,6,Si
0.1,0.179,2,19,6,Si
0.104,0.073,1,19,6,Si
0.263,0.151,1,18,6,Si
0.074,0.193,2,19,6,Si
0.117,0.038,2,18,6,Si
0.315,0.011,2,18,6,Si
0.105,0.277,2,18,6,Si
0.047,0.16,1,18,6,Si
0.233,0.093,1,18,6,Si
0.283,0.195,1,19,6,Si
0.245,0.095,1,18,6,Si
0.264,0.188,2,19,6,Si
0.154,0.073,2,19,6,Si
0.116,0.081,2,19,6,Si
0.137,0.088,1,19,6,Si
0.158,0.117,1,19,6,Si
0.265,0.082,1,18,6,Si
0.233,0.078,2,19,6,Si
0.015,0.295,1,19,6,Si
0.301,0.014,2,19,6,Si
0.101,0.324,2,19,6,Si
0.304,0.08,2,19,6,Si
0.262,0.324,2,19,6,Si
0.228,0.295,2,18,6,Si
0.116,0.162,2,19,6,Si
0.19,0.13,2,19,6,Si
0.277,0.131,2,18,6,Si
0.195,0.192,1,19,6,Si
0.175,0.168,2,18,6,Si
0.032,0.123,1,18,6,Si
0.061,0.087,1,18,6,Si
0.168,0.077,2,19,6,Si
0.308,0.225,2,18,6,Si
0.119,0.147,1,18,6,Si
0.295,0.253,1,18,6,Si
0.279,0.244,1,18,6,Si
0.153,0.19,2,19,6,Si
0.07,0.071,2,19,6,Si
0.304,0.222,1,18,6,Si
0.119,0.166,1,19,6,Si
0.267,0.24,2,19,6,Si
0.042,0.267,2,19,6,Si
0.018,0.018,2,18,6,Si
0.041,0.289,2,19,6,Si
0.04,0.058,1,19,6,Si
0.304,0.168,1,19,6,Si
0.098,0.15,2,18,6,Si
0.245,0.259,2,18,6,Si
0.239,0.27,1,19,6,Si
0.063,0.191,1,18,6,Si
0.332,0.142,1,18,6,Si
0.079,0.185,2,19,6,Si
0.296,0.333,2,18,6,Si
0.104,0.204,2,18,6,Si
0.126,0.255,1,19,6,Si
0.205,0.272,1,18,6,Si
0.101,0.253,1,18,6,Si
0.237,0.309,2,19,6,Si
0.041,0.259,2,18,6,Si
0.116,0.169,2,18,6,Si
0.138,0.036,2,18,6,Si
0.332,0.229,2,19,6,Si
0.119,0.142,2,18,6,Si
0.272,0.247,1,19,6,Si
0.318,0.027,1,19,6,Si
0.155,0.032,2,19,6,Si
0.007,0.318,1,19,6,Si
0.293,0.016,1,18,6,Si
0.167,0.06,2,19,6,Si
0.21,0.218,1,19,6,Si
0.173,0.25,2,19,6,Si
0.101,0.177,1,19,6,Si
0.032,0.164,2,19,6,Si
0.026,0.082,1,18,6,Si
0.261,0.027,2,18,6,Si
0.133,0.038,2,19,6,Si
0.288,0.034,1,19,6,Si
0.142,0.27,1,19,6,Si
0.006,0.194,2,18,6,Si
0.297,0.254,2,19,6,Si
0.219,0.162,1,19,6,Si
0.237,0.131,2,18,6,Si
0.327,0.251,2,18,6,Si
0.097,0.065,1,19,6,Si
0.15,0.268,1,18,6,Si
0.295,0.033,1,19,6,Si
0.159,0.104,2,18,6,Si
0.269,0.209,2,18,6,Si
0.279,0.104,2,18,6,Si
0.121,0.217,1,19,6,Si
0.268,0.279,2,19,6,Si
0.282,0.285,2,18,6,Si
0.179,0.241,2,18,6,Si
0.105,0.069,2,19,6,Si
0.236,0.205,2,18,6,Si
0.048,0.042,2,18,6,Si
0.223,0.124,1,18,6,Si
0.266,0.112,1,19,6,Si
0.223,0.054,2,18,6,Si
0.15,0.026,2,18,6,Si
0.086,0.007,2,18,6,Si
0.054,0.222,1,18,6,Si
0.15,0.241,2,18,6,Si
0.213,0.068,1,19,6,Si
0.329,0.217,1,19,6,Si
0.007,0.27,2,19,6,Si
0.099,0.251,2,19,6,Si
0.306,0.272,1,19,6,Si
0.214,0.132,2,19,6,Si
0.108,0.304,1,19,6,Si
0.188,0.037,1,18,6,Si
0.146,0.195,1,19,6,Si
0.157,0.256,2,18,6,Si
0.135,0.025,1,18,6,Si
0.3,0.193,1,18,6,Si
0.052,0.197,2,18,6,Si
0.043,0.28,2,18,6,Si
0.232,0.296,2,18,6,Si
0.033,0.015,2,19,6,Si
0.255,0.079,1,19,6,Si
0.277,0.024,2,18,6,Si
0.063,0.025,2,18,6,Si
0.216,0.025,1,18,6,Si
0.121,0.035,2,18,6,Si
0.153,0.007,2,18,6,Si
0.076,0.167,1,18,6,Si
0.143,0.302,2,19,6,Si
0.255,0.072,2,19,6,Si
0.264,0.292,2,19,6,Si
0.055,0.229,1,19,6,Si
0.119,0.077,2,19,6,Si
0.186,0.267,1,18,6,Si
0.19,0.163,1,18,6,Si
0.073,0.024,1,19,6,Si
0.038,0.21,1,19,6,Si
0.307,0.061,1,18,6,Si
0.054,0.257,2,19,6,Si
0.002,0.2,2,19,6,Si
0.163,0.08,1,18,6,Si
0.034,0.124,2,19,6,Si
0.202,0.006,1,19,6,Si
0.04,0.32,2,18,6,Si
0.261,0.199,1,18,6,Si
0.183,0.304,2,19,6,Si
0.248,0.09,2,19,6,Si
0.283,0.053,1,18,6,Si
0.002,0.123,1,19,6,Si
0.01,0.127,1,18,6,Si
0.16,0.275,1,18,6,Si
0.076,0.108,2,18,6,Si
0.084,0.28,1,18,6,Si
0.328,0.205,2,18,6,Si
0.036,0.172,1,18,6,Si
0.161,0.071,2,18,6,Si
0.162,0.224,1,18,6,Si
0.165,0.324,1,18,6,Si
0.066,0.33,1,18,6,Si
0.112,0.28,1,18,6,Si
0.114,0.274,2,19,6,Si
0.295,0.157,1,19,6,Si
0.181,0.177,1,19,6,Si
0.128,0.007,1,19,6,Si
0.063,0.188,1,18,6,Si
0.324,0.068,2,18,6,Si
0.298,0.022,2,19,6,Si
0.275,0.174,2,18,6,Si
0.1,0.298,1,18,6,Si
0.015,0.326,1,18,6,Si
0.191,0.248,1,19,6,Si
0.222,0.272,1,18,6,Si
0.248,0.163,2,19,6,Si
0.31,0.157,1,18,6,Si
0.331,0.068,2,18,6,Si
0.037,0.193,2,18,6,Si
0.317,0.132,1,19,6,Si
0.269,0.229,2,18,6,Si
0.038,0.121,1,18,6,Si
0.281,0.199,2,19,6,Si
0.286,0.29,1,18,6,Si
0.252,0.158,2,19,6,Si
0.229,0.184,1,19,6,Si
0.148,0.193,2,19,6,Si
0.26,0.139,1,19,6,Si
0.171,0.071,2,19,6,Si
0.311,0.231,2,19,6,Si
0.113,0.049,1,18,6,Si
0.246,0.177,2,19,6,Si
0.238,0.278,2,18,6,Si
0.147,0.034,2,18,6,Si
0.111,0.101,2,19,6,Si
0.203,0.073,2,19,6,Si
0.182,0.206,2,19,6,Si
0.084,0.014,2,18,6,Si
0.049,0.08,1,18,6,Si
0.187,0.207,2,18,6,Si
0.106,0.277,1,18,6,Si
0.262,0.042,1,18,6,Si
0.064,0.21,1,19,6,Si
0.286,0.045,1,19,6,Si
0.196,0.255,1,18,6,Si
0.304,0.009,1,19,6,Si
0.008,0.308,2,18,6,Si
0.248,0.309,1,19,6,Si
0.068,0.275,1,18,6,Si
0.249,0.069,2,18,6,Si
0.307,0.201,1,18,6,Si
0.129,0.125,1,18,6,Si
0.307,0.039,2,18,6,Si
0.055,0.098,2,19,6,Si
0.129,0.252,2,19,6,Si
0.035,0.033,2,18,6,Si
0.133,0.097,1,18,6,Si
0.035,0.33,2,18,6,Si
0.247,0.228,1,18,6,Si
0.257,0.187,2,19,6,Si
0.262,0.073,1,18,6,Si
0.02,0.206,2,18,6,Si
0.306,0.17,2,19,6,Si
0.301,0.086,2,19,6,Si
0.069,0.105,1,19,6,Si
0.199,0.296,2,19,6,Si
0.205,0.22,2,18,6,Si
0.02,0.037,2,19,6,Si
0.111,0.133,1,18,6,Si
0.087,0.147,1,19,6,Si
0.205,0.162,1,18,6,Si
0.176,0.123,2,18,6,Si
0.3,0.121,2,18,6,Si
0.24,0.276,2,19,6,Si
0.187,0.018,1,18,6,Si
0.121,0.211,2,19,6,Si
0.228,0.036,2,19,6,Si
0.071,0.183,1,19,6,Si
0.013,0.079,2,19,6,Si
0.205,0.104,2,18,6,Si
0.075,0.066,1,19,6,Si
0.186,0.128,1,18,6,Si
0.319,0.062,1,19,6,Si
0.213,0.212,1,18,6,Si
0.159,0.156,1,18,6,Si
0.217,0.313,1,18,6,Si
0.297,0.187,2,18,6,Si
0.089,0.07,1,18,6,Si
0.286,0.036,1,19,6,Si
0.116,0.152,1,18,6,Si
0.265,0.082,1,19,6,Si
0.246,0.16,1,18,6,Si
0.161,0.115,1,19,6,Si
0.23,0.14,2,19,6,Si
0.022,0.032,1,19,6,Si
0.034,0.124,1,19,6,Si
0.009,0.182,2,19,6,Si
0.046,0.311,2,18,6,Si
0.098,0.135,1,19,6,Si
0.028,0.048,1,19,6,Si
0.004,0.231,2,18,6,Si
0.282,0.093,2,19,6,Si
0.305,0.324,1,18,6,Si
0.178,0.278,1,18,6,Si
0.315,0.167,2,19,6,Si
0.328,0.21,2,18,6,Si
0.186,0.183,2,19,6,Si
0.192,0.112,1,18,6,Si
0.147,0.031,1,19,6,Si
0.23,0.226,2,19,6,Si
0.12,0.04,2,19,6,Si
0.211,0.095,1,19,6,Si
0.322,0.215,1,18,6,Si
0.304,0.246,1,19,6,Si
0.297,0.182,2,18,6,Si
0.179,0.17,1,19,6,Si
0.231,0.221,2,18,6,Si
0.054,0.202,1,19,6,Si
0.274,0.058,1,19,6,Si
0.267,0.191,2,19,6,Si
0.247,0.116,1,18,6,Si
0.197,0.24,2,18,6,Si
0.185,0.282,1,18,6,Si
0.036,0.329,2,19,6,Si
0.162,0.152,1,18,6,Si
0.133,0.154,2,19,6,Si
0.047,0.069,1,18,6,Si
0.09,0.068,1,18,6,Si
0.316,0.09,1,19,6,Si
0.052,0.267,2,19,6,Si
0.187,0.254,1,19,6,Si
0.302,0.16,2,18,6,Si
0.313,0.201,2,18,6,Si
0.071,0.255,1,19,6,Si
0.107,0.233,2,19,6,Si
0.323,0.072,1,18,6,Si
0.318,0.081,2,19,6,Si
0.092,0.151,1,18,6,Si
0.075,0.264,1,18,6,Si
0.119,0.281,1,18,6,Si
0.175,0.017,2,19,6,Si
0.148,0.055,1,19,6,Si
0.314,0.255,1,19,6,Si
0.241,0.15,2,19,6,Si
0.333,0.162,1,19,6,Si
0.038,0.3,1,19,6,Si
0.151,0.307,1,18,6,Si
0.103,0,2,19,6,Si
0.273,0.298,2,19,6,Si
0.029,0.303,1,18,6,Si
0.233,0.014,2,19,6,Si
0.059,0.192,2,18,6,Si
0.109,0.053,1,18,6,Si
0.155,0.061,2,19,6,Si
0.206,0.192,2,18,6,Si
0.135,0.324,2,19,6,Si
0.286,0.063,2,18,6,Si
0.203,0.292,2,18,6,Si
0.236,0.126,2,18,6,Si
0.18,0.276,1,19,6,Si
0.072,0.07,2,19,6,Si
0.247,0.271,1,18,6,Si
0.316,0.014,2,19,6,Si
0.259,0.208,1,19,6,Si
0.14,0.216,1,19,6,Si
0.171,0.092,2,18,6,Si
0.28,0.215,2,19,6,Si
0.069,0.043,2,18,6,Si
0.25,0.267,1,18,6,Si
0.142,0.137,1,18,6,Si
0.042,0.253,2,18,6,Si
0.01,0.279,2,18,6,Si
0.299,0.229,2,18,6,Si
0.183,0.267,2,19,6,Si
0.243,0.197,2,19,6,Si
0.167,0.22,1,18,6,Si
0.297,0.16,2,19,6,Si
0.105,0.305,1,18,6,Si
0.128,0.106,2,18,6,Si
0.052,0.137,2,18,6,Si
0.04,0.281,1,19,6,Si
0.293,0.321,2,19,6,Si
0.229,0.047,1,19,6,Si
0.261,0.125,2,19,6,Si
0.141,0.288,2,18,6,Si
0.315,0.093,2,19,6,Si
0.311,0.168,1,19,6,Si
0.282,0.115,2,19,6,Si
0.072,0.008,2,18,6,Si
0.039,0.181,1,19,6,Si
0.137,0.088,1,19,6,Si
0.179,0.287,2,18,6,Si
0.311,0.096,2,18,6,Si
0.061,0.238,1,19,6,Si
0.118,0.136,1,18,6,Si
0.126,0.215,2,18,6,Si
0.116,0.126,2,19,6,Si
0.235,0.158,2,18,6,Si
0.181,0.137,1,19,6,Si
0.099,0.264,1,18,6,Si
0.259,0.302,1,19,6,Si
0.315,0.282,1,19,6,Si
0.172,0.094,1,19,6,Si
0.098,0.281,2,18,6,Si
0.193,0.126,2,19,6,Si
0.282,0.33,1,18,6,Si
0.322,0.024,2,18,6,Si
0.029,0.104,2,19,6,Si
0.179,0.097,1,19,6,Si
0.142,0.037,1,18,6,Si
0.113,0.037,2,18,6,Si
0.191,0.223,1,18,6,Si
0.321,0.264,2,18,6,Si
0.211,0.129,1,19,6,Si
0.256,0.092,2,18,6,Si
0.329,0.233,2,18,6,Si
